name,enabled,n_phases,n_conds,base_freq,terminal1,kv,kw,kvar,kva,pf,model,vmin_pu,vmax_pu,r_neut,x_neut,connection,spec_type,status,yearly,daily,duty,spectrum
402286726,true,1,2,60,g2001xm3800_n284277_sec_2.1,0.24,10,2.030586606340042,10.20408163265306,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
677998000,true,1,2,60,g2001xm3800_n284277_sec_3.1,0.24,7.262594141428081,1.474732639086752,2.997029909387755,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
328998000,true,1,2,60,g2001ya0300_n283918_sec_1.3,0.24,2.58082716184944,0.5240593068130057,1.45952013877551,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
332998000,true,1,2,60,g2001ya0300_n283918_sec_2.3,0.24,2.612348715395496,0.5304600312571708,1.477346339183673,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
389998000,true,1,2,60,g2001ya0300_n283918_sec_3.3,0.24,5.526122292033335,1.122126991120002,3.125155722857142,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
442998000,true,1,2,60,g2001ya0300_n283918_sec_4.3,0.24,4.351944440305895,0.8837000092021162,2.461129767755102,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
241998000,true,1,2,60,g2001ya0800_n283921_sec_1.3,0.24,3.534354146693664,0.7176812192338542,1.998762695510204,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
265998000,true,1,2,60,g2001ya0800_n283921_sec_2.3,0.24,3.29400230983656,0.668875697160728,1.862837922448979,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
358998000,true,1,2,60,g2001ya0800_n283921_sec_3.3,0.24,0.786068732127,0.1596180639119785,0.4445408673469388,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
929009000,true,1,2,60,g2001ya0800_n283921_sec_4.3,0.24,3.475251236772,0.7056798615055889,1.965338571428572,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
930009000,true,1,2,60,g2001ya0800_n283921_sec_5.3,0.24,4.852349091933167,0.9853115075365755,2.744120693061225,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
931009000,true,1,2,60,g2001ya0800_n283921_sec_6.3,0.24,3.288092014080887,0.6676755604206303,1.859495507346939,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
932009000,true,1,2,60,g2001ya0800_n283921_sec_7.3,0.24,4.401196865240616,0.8937011406423373,2.488983204489795,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
678998000,true,1,2,60,g2001yn2300_n284286_sec_1.1,0.24,3.5044041625138,0.7115996155602814,1.446150491836735,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
679998000,true,1,2,60,g2001yn2300_n284286_sec_2.1,0.24,0.63986423250932,0.1299299740409476,0.2640505865306123,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
714685200,true,1,2,60,g2001yn2300_n284286_sec_3.1,0.24,9.741055644443762,1.978005712322057,4.019808149387756,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
676998000,true,1,2,60,g2001yn2500_n284289_sec_1.1,0.24,0.02429863898644,0.004934049087815705,0.01002723632653061,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
428371242,true,1,2,60,g2002ad4400_n284341_sec_1.1,0.24,9.578980318391123,1.945094913691989,3.952925078367347,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
56924062,true,1,2,60,g2002ad4400_n284341_sec_2.1,0.24,7.885837439844,1.601287588512207,3.254221591836735,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
663705200,true,1,2,60,g2002ad4400_n284341_sec_3.1,0.24,6.344392331262441,1.288283809322799,2.618118705714286,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
109469396,true,1,2,60,g2002af2300_n284383_sec_1.1,0.24,10.491613699749,2.130413025760401,4.32953837755102,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
359066347,true,1,2,60,g2002af2300_n284383_sec_2.1,0.24,6.53523791634168,1.327036658216902,2.69687430122449,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
656705200,true,1,2,60,g2002af2300_n284383_sec_3.1,0.24,9.446856455982401,1.918266019153482,3.898401975510204,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
675988170,true,1,2,60,g2002af2300_n284383_sec_4.1,0.24,1.18666805451376,0.2409632257667237,0.4896982514285714,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
691155200,true,1,2,60,g2002af2300_n284383_sec_5.1,0.24,11.10329825922044,2.254620873137173,4.581960154693878,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
964037473,true,1,2,60,g2002af2300_n284383_sec_6.1,0.24,13.21972686284432,2.684380030716534,5.455339515102041,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
316998000,true,1,2,60,g2100aa0800_n283918_sec_1.3,0.24,5.526647651126783,1.12223366983387,3.125452826122449,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
353998000,true,1,2,60,g2100aa0800_n283918_sec_2.3,0.24,4.54586765834796,0.9230777981235737,2.570798034693878,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
12450100,true,1,2,60,g2100ad9900_n283564_sec_1.3,0.24,3.138072772764215,0.6372128542095374,1.774656000408163,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
32450100,true,1,2,60,g2100ad9900_n283564_sec_2.3,0.24,2.803740003184344,0.5693236898125915,1.585582738367347,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
928350100,true,1,2,60,g2100ad9900_n283564_sec_3.3,0.24,2.304356877393816,0.4679196211463446,1.303169510612245,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
950350100,true,1,2,60,g2100ad9900_n283564_sec_4.3,0.24,2.623877431040376,0.5328010368148505,1.483866106530612,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
951350100,true,1,2,60,g2100ad9900_n283564_sec_5.3,0.24,2.384766026919864,0.4842473953518232,1.348642828163265,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
998350100,true,1,2,60,g2100ad9900_n283564_sec_6.3,0.24,2.759303363323584,0.56030044523939,1.560452744489796,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
79450100,true,1,2,60,g2100ae4800_n283558_sec_1.3,0.24,2.216753222759039,0.4501309403695629,1.253627526530612,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
879350100,true,1,2,60,g2100ae4800_n283558_sec_2.3,0.24,3.604561248641136,0.7319373793223029,2.038466508571429,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
880350100,true,1,2,60,g2100ae4800_n283558_sec_3.3,0.24,2.600408734555464,0.5280355147397983,1.470593991428571,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
886350100,true,1,2,60,g2100ae4800_n283558_sec_4.3,0.24,2.433434716000008,0.49412999417125,1.376166148163265,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
887350100,true,1,2,60,g2100ae4800_n283558_sec_5.3,0.24,4.710860304688271,0.9565809839038973,2.664105364081633,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
934350100,true,1,2,60,g2100ae4800_n283558_sec_6.3,0.24,1.710521859021024,0.3473362776779961,0.9673414546938776,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
971350100,true,1,2,60,g2100ae4800_n283558_sec_7.3,0.24,2.681010250315992,0.5444023505752017,1.516176096734694,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
980350100,true,1,2,60,g2100ae4800_n283558_sec_8.3,0.24,0.5228518222754399,0.1061695907412992,0.2956853428571429,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
762350100,true,1,2,60,g2100ae9900_n283556_sec_1.3,0.24,2.305717183748832,0.468195843132846,1.303938796734694,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
788350100,true,1,2,60,g2100ae9900_n283556_sec_2.3,0.24,2.321285113967232,0.4713570461918379,1.312742837551021,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
789350100,true,1,2,60,g2100ae9900_n283556_sec_3.3,0.24,2.402175179079479,0.4877824744721283,1.358488124489796,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
881350100,true,1,2,60,g2100ae9900_n283556_sec_4.3,0.24,2.8164361825992,0.5719017589997413,1.592762734693878,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
882350100,true,1,2,60,g2100ae9900_n283556_sec_5.3,0.24,4.168579476851999,0.8464661653159649,2.357432448979591,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
889350100,true,1,2,60,g2100ae9900_n283556_sec_6.3,0.24,4.199261915069088,0.8526965001253125,2.374784109387755,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
890350100,true,1,2,60,g2100ae9900_n283556_sec_7.3,0.24,2.801623974605064,0.5688940118834197,1.584386073061225,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
93450100,true,1,2,60,g2100af1300_n292244_sec_1.3,0.24,8.685458543999999,1.763657578936808,4.911836734693877,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
31350100,true,1,2,60,g2100af5900_n283577_sec_1.3,0.24,4.720598855232791,0.9585584809339841,2.669612749795919,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
32350100,true,1,2,60,g2100af5900_n283577_sec_2.3,0.24,2.524231650127152,0.5125670980047817,1.427514008979592,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
33350100,true,1,2,60,g2100af5900_n283577_sec_3.3,0.24,2.726793445878936,0.5536990249457577,1.542067600408163,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
34350100,true,1,2,60,g2100af5900_n283577_sec_4.3,0.24,4.394032870385256,0.892246429442219,2.484931792244898,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
351350100,true,1,2,60,g2100af5900_n283577_sec_5.3,0.24,2.363220984840576,0.4798724879638997,1.336458586122449,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
639350100,true,1,2,60,g2100af5900_n283577_sec_6.3,0.24,3.252999665284488,0.6605497550755322,1.839649935918367,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
730350100,true,1,2,60,g2100af5900_n283577_sec_7.3,0.24,2.364952288890072,0.4802240442453407,1.337437680408163,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
759350100,true,1,2,60,g2100af5900_n283577_sec_8.3,0.24,4.148188640118768,0.8423256293197083,2.345900937959184,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
763350100,true,1,2,60,g2100af5900_n283577_sec_9.3,0.24,2.645422473119664,0.5371759442027739,1.496050348571428,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
352350100,true,1,2,60,g2100ag2100_n283585_sec_1.3,0.24,2.494204455922872,0.5064698161670637,1.410532904897959,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
353350100,true,1,2,60,g2100ag2100_n283585_sec_2.3,0.24,2.314744661994911,0.4700289507743975,1.309044053877551,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
