name,x,y
g2100po1400_n300580_sec_1,0,0
g2100po1400_n300580_sec_2,0,0
g2100po1400_n300580_sec_3,0,0
g2100po1400_n300580_sec_4,0,0
g2100po1400_n300580_sec_5,0,0
g2100po1400_n300580_sec_6,0,0
g2100po1400_n300580_sec_7,0,0
g2100po1400_n300580_sec_8,0,0
g2100po1400_n300580_sec_9,0,0
g2100po1400_n300580_sec_10,0,0
g2100po1400_n300580_sec_11,0,0
g2100po8100_n300593_sec_1,0,0
g2100po8100_n300593_sec_2,0,0
g2100po8100_n300593_sec_3,0,0
g2100qm2700_n300529_sec_1,0,0
g2100qm2700_n300529_sec_2,0,0
g2100qm2700_n300529_sec_3,0,0
g2100qm2700_n300529_sec_4,0,0
g2100qm2700_n300529_sec_5,0,0
g2100qm2700_n300529_sec_6,0,0
g2100qm2700_n300529_sec_7,0,0
g2100qm7300_n300518_sec_1,0,0
g2100qm7300_n300518_sec_2,0,0
g2100qm7300_n300518_sec_3,0,0
g2100qm7500_n300522_sec_1,0,0
g2100qm7500_n300522_sec_2,0,0
g2100qm7500_n300522_sec_3,0,0
g2100qm7500_n300522_sec_4,0,0
g2100qm7500_n300522_sec_5,0,0
g2100qm7500_n300522_sec_6,0,0
g2100qm7500_n300522_sec_7,0,0
g2100qn1500_n300555_sec_1,0,0
g2100qn1500_n300555_sec_2,0,0
g2100qn1500_n300555_sec_3,0,0
g2100qn1500_n300555_sec_4,0,0
g2100qn1500_n300555_sec_5,0,0
g2100qn1500_n300555_sec_6,0,0
g2100qn1500_n300555_sec_7,0,0
g2100qn1500_n300555_sec_8,0,0
g2100qn1500_n300555_sec_9,0,0
g2100qo0700_n300609_sec_1,0,0
g2100qo0700_n300609_sec_2,0,0
g2100qo0700_n300609_sec_3,0,0
g2100qo0700_n300609_sec_4,0,0
g2100qo0700_n300609_sec_5,0,0
g2100qo6100_n300566_sec_1,0,0
g2100qo6100_n300566_sec_2,0,0
g2100qo6100_n300566_sec_3,0,0
g2100qo6100_n300566_sec_4,0,0
g2100qo6100_n300566_sec_5,0,0
g2100qo6100_n300566_sec_6,0,0
g2100qo6100_n300566_sec_7,0,0
g2100qo8900_n300587_sec_1,0,0
g2100qo8900_n300587_sec_2,0,0
g2100qo8900_n300587_sec_3,0,0
g2100qo8900_n300587_sec_4,0,0
g2100qo8900_n300587_sec_5,0,0
g2100qo8900_n300587_sec_6,0,0
g2100qo8900_n300587_sec_7,0,0
g2100qo8900_n300587_sec_8,0,0
g2100qo8900_n300587_sec_9,0,0
g2100qp2300_n300614_sec_1,0,0
g2100qp2300_n300614_sec_2,0,0
g2100qp2300_n300614_sec_3,0,0
g2100qp2300_n300614_sec_4,0,0
g2100qp2300_n300614_sec_5,0,0
g2100qp2300_n300614_sec_6,0,0
g2100qp9600_n300587_sec_1,0,0
g2100qp9600_n300587_sec_2,0,0
g2100qp9600_n300587_sec_3,0,0
g2100qp9600_n300587_sec_4,0,0
g2100qp9600_n300587_sec_5,0,0
g2100qp9600_n300587_sec_6,0,0
g2100qp9600_n300587_sec_7,0,0
g2100qp9600_n300587_sec_8,0,0
g2100qp9600_n300587_sec_9,0,0
g2100qp9600_n300587_sec_10,0,0
g2100rl8500_n312282_sec_1,0,0
g2100rl8500_n312282_sec_2,0,0
g2100rl8500_n312282_sec_3,0,0
g2100rl8500_n312282_sec_4,0,0
g2100rl8500_n312282_sec_5,0,0
g2100rm5200_n312343_sec_1,0,0
g2100rm5200_n312343_sec_2,0,0
g2100rm5200_n312343_sec_3,0,0
g2100rm5200_n312343_sec_4,0,0
g2100rm5200_n312343_sec_5,0,0
g2100rm5200_n312343_sec_6,0,0
g2100rm5200_n312343_sec_7,0,0
g2100rm5200_n312343_sec_8,0,0
g2100rm5200_n312343_sec_9,0,0
g2100rm5200_n312343_sec_10,0,0
g2100rm5200_n312343_sec_11,0,0
g2100rn0300_n300550_sec_1,0,0
g2100rn0300_n300550_sec_2,0,0
g2100rn0300_n300550_sec_3,0,0
g2100rn0300_n300550_sec_4,0,0
g2100rn0300_n300550_sec_5,0,0
g2100rn0300_n300550_sec_6,0,0
g2100rn0300_n300550_sec_7,0,0
g2100rn0300_n300550_sec_8,0,0
g2100rn1800_n300557_sec_1,0,0
g2100rn1800_n300557_sec_2,0,0
g2100rn1800_n300557_sec_3,0,0
g2100rn1800_n300557_sec_4,0,0
g2100rn1800_n300557_sec_5,0,0
g2100rn1800_n300557_sec_6,0,0
g2100rn1800_n300557_sec_7,0,0
g2100rn1800_n300557_sec_8,0,0
g2100rn2900_n283836_sec_1,0,0
g2100rn2900_n283836_sec_2,0,0
g2100rn2900_n283836_sec_3,0,0
g2100rn2900_n283836_sec_4,0,0
g2100rn7000_n300533_sec_1,0,0
g2100rn7000_n300533_sec_2,0,0
g2100rn7000_n300533_sec_3,0,0
g2100rn7000_n300533_sec_4,0,0
g2100rn7000_n300533_sec_5,0,0
g2100rn7000_n300533_sec_6,0,0
g2100rn7000_n300533_sec_7,0,0
g2100rn9500_n312395_sec_1,0,0
g2100rn9500_n312395_sec_2,0,0
g2100rn9500_n312395_sec_3,0,0
g2100rn9500_n312395_sec_4,0,0
g2100rn9500_n312395_sec_5,0,0
g2100rn9500_n312395_sec_6,0,0
g2100rn9500_n312395_sec_7,0,0
g2100rn9500_n312395_sec_8,0,0
g2100rn9500_n312395_sec_9,0,0
g2100rn9500_n312395_sec_10,0,0
g2100rn9500_n312395_sec_11,0,0
g2100rn9500_n312395_sec_12,0,0
g2100ro0400_n300576_sec_1,0,0
g2100ro0400_n300576_sec_2,0,0
g2100ro0400_n300576_sec_3,0,0
g2100ro0400_n300576_sec_4,0,0
g2100ro0400_n300576_sec_5,0,0
g2100ro0400_n300576_sec_6,0,0
g2100ro0400_n300576_sec_7,0,0
g2100ro0400_n300576_sec_8,0,0
g2100ro6900_n312512_sec_1,0,0
g2100ro6900_n312512_sec_2,0,0
g2100ro6900_n312512_sec_3,0,0
g2100ro6900_n312512_sec_4,0,0
g2100ro6900_n312512_sec_5,0,0
g2100ro6900_n312512_sec_6,0,0
g2100ro6900_n312512_sec_7,0,0
g2100ro6900_n312512_sec_8,0,0
g2100ro8000_n312436_sec_1,0,0
g2100ro8000_n312436_sec_2,0,0
g2100sl6900_n312340_sec_1,0,0
g2100sl6900_n312340_sec_2,0,0
g2100sm1100_n312351_sec_1,0,0
g2100sm8900_n312424_sec_1,0,0
g2100sm8900_n312424_sec_2,0,0
g2100sm8900_n312424_sec_3,0,0
g2100sm8900_n312424_sec_4,0,0
g2100sm8900_n312424_sec_5,0,0
g2100sm8900_n312424_sec_6,0,0
g2100sm8900_n312424_sec_7,0,0
g2100so3700_n312462_sec_1,0,0
g2100so3700_n312462_sec_2,0,0
g2100so3700_n312462_sec_3,0,0
g2100so3700_n312462_sec_4,0,0
g2100so3700_n312462_sec_5,0,0
g2100so3700_n312462_sec_6,0,0
g2100so3700_n312462_sec_7,0,0
g2100so3700_n312462_sec_8,0,0
g2100so3700_n312462_sec_9,0,0
g2100so3700_n312462_sec_10,0,0
g2100so3700_n312462_sec_11,0,0
g2100sp2100_n312536_sec_1,0,0
g2100sp2100_n312536_sec_2,0,0
g2100sp2100_n312536_sec_3,0,0
g2100sp2100_n312536_sec_4,0,0
g2100sp2100_n312536_sec_5,0,0
g2100sp2100_n312536_sec_6,0,0
g2100sp2100_n312536_sec_7,0,0
g2100sp2100_n312536_sec_8,0,0
g2100sp2100_n312536_sec_9,0,0
g2100sp2100_n312536_sec_10,0,0
g2100to1000_n312424_sec_1,0,0
g2100to1000_n312424_sec_2,0,0
g2100to1000_n312424_sec_3,0,0
g2100to1000_n312424_sec_4,0,0
g2100to1000_n312424_sec_5,0,0
g2100to1000_n312424_sec_6,0,0
g2100to1000_n312424_sec_7,0,0
g2100to1000_n312424_sec_8,0,0
g2100to1000_n312424_sec_9,0,0
g2100to1000_n312424_sec_10,0,0
g2100to1000_n312424_sec_11,0,0
g2100to1000_n312424_sec_12,0,0
g2100to3200_n312445_sec_1,0,0
g2101ab4600_n283913_sec_1,0,0
g2101ab4600_n283913_sec_2,0,0
g2101ab4600_n283913_sec_3,0,0
g2101ab4600_n283913_sec_4,0,0
g2101ab4600_n283913_sec_5,0,0
g2101ab4600_n283913_sec_6,0,0
g2101ab4600_n283913_sec_7,0,0
g2101ac1300_n283976_sec_1,0,0
g2101ac1300_n283976_sec_2,0,0
g2101ac1300_n283976_sec_3,0,0
g2101ac1300_n283976_sec_4,0,0
g2101ac2700_n284001_sec_1,0,0
g2101ac2700_n284001_sec_2,0,0
g2101ac2700_n284001_sec_3,0,0
g2101ac8300_n283970_sec_1,0,0
g2101ac8300_n283970_sec_2,0,0
g2101ac8300_n283970_sec_3,0,0
g2101ac8800_n283998_sec_1,0,0
g2101ac8800_n283998_sec_2,0,0
g2101ac8800_n283998_sec_3,0,0
g2101ac9800_n283938_sec_1,0,0
g2101ac9800_n283938_sec_2,0,0
g2101ac9800_n283938_sec_3,0,0
g2101ac9800_n283938_sec_4,0,0
g2101ac9800_n283938_sec_5,0,0
g2101ae2300_n284045_sec_1,0,0
g2101ae2300_n284045_sec_2,0,0
g2101ae2700_n284060_sec_1,0,0
g2101ae2800_n284062_sec_1,0,0
g2101ae2800_n284062_sec_2,0,0
g2101ae2800_n284062_sec_3,0,0
g2101af2800_n284107_sec_1,0,0
g2101ag2000_n284124_sec_1,0,0
g2101ag2300_n284123_sec_1,0,0
g2101ag2300_n284123_sec_2,0,0
g2101ag2300_n284123_sec_3,0,0
g2101ah3200_n284153_sec_1,0,0
g2101ah4300_n284128_sec_1,0,0
g2101ah4300_n284128_sec_2,0,0
g2101ah4300_n284128_sec_3,0,0
g2101ai2000_n284180_sec_1,0,0
g2101ai2000_n284180_sec_2,0,0
g2101ai2000_n284180_sec_3,0,0
g2101ai5400_n284188_sec_1,0,0
g2101aj7700_n284211_sec_1,0,0
g2101aj7700_n284211_sec_2,0,0
g2101ak7700_n284223_sec_1,0,0
g2101ak7700_n284223_sec_2,0,0
g2101ak7700_n284223_sec_3,0,0
g2101al8800_n284268_sec_1,0,0
g2101al8800_n284268_sec_2,0,0
g2101al8800_n284268_sec_3,0,0
g2101ba6700_n283900_sec_1,0,0
g2101ba6700_n283900_sec_2,0,0
g2101ba6700_n283900_sec_3,0,0
g2101ba6700_n283900_sec_4,0,0
g2101ba6700_n283900_sec_5,0,0
g2101bb3500_n283890_sec_1,0,0
g2101bb3500_n283890_sec_2,0,0
g2101bb3500_n283890_sec_3,0,0
g2101bb3500_n283890_sec_4,0,0
g2101bb3500_n283890_sec_5,0,0
g2101bb3500_n283890_sec_6,0,0
g2101bb3500_n283890_sec_7,0,0
g2101bc6900_n283995_sec_1,0,0
g2101bc6900_n283995_sec_2,0,0
g2101bc6900_n283995_sec_3,0,0
g2101bc6900_n283995_sec_4,0,0
g2101bc7200_n283931_sec_1,0,0
g2101bc7200_n283931_sec_2,0,0
g2101bc7200_n283931_sec_3,0,0
g2101bc7200_n283931_sec_4,0,0
g2101bc7200_n283931_sec_5,0,0
g2101bc7200_n283931_sec_6,0,0
g2101bc7200_n283931_sec_7,0,0
g2101bc7200_n283931_sec_8,0,0
g2101bc7200_n283931_sec_9,0,0
g2101bc7200_n283931_sec_10,0,0
g2101bc7200_n283931_sec_11,0,0
g2101bc7200_n283931_sec_12,0,0
g2101bc7200_n283931_sec_13,0,0
g2101bc7200_n283931_sec_14,0,0
g2101bc7200_n283931_sec_15,0,0
g2101bc8800_n283993_sec_1,0,0
g2101bc8800_n283993_sec_2,0,0
g2101bc8800_n283993_sec_3,0,0
g2101bd1200_n284013_sec_1,0,0
g2101bd1200_n284013_sec_2,0,0
g2101bd1200_n284013_sec_3,0,0
g2101bd4700_n284017_sec_1,0,0
g2101bd4700_n284017_sec_2,0,0
g2101bd4700_n284017_sec_3,0,0
g2101bd7000_n283957_sec_1,0,0
g2101bd7000_n283957_sec_2,0,0
g2101bd7000_n283957_sec_3,0,0
g2101bd7000_n283957_sec_4,0,0
g2101bd7000_n283957_sec_5,0,0
g2101be0100_n284030_sec_1,0,0
g2101be0100_n284030_sec_2,0,0
g2101bg0000_n284108_sec_1,0,0
g2101bg6500_n284112_sec_1,0,0
g2101bg9000_n284109_sec_1,0,0
g2101bg9000_n284109_sec_2,0,0
g2101bh1300_n284164_sec_1,0,0
g2101bh1300_n284164_sec_2,0,0
g2101bh1300_n284164_sec_3,0,0
g2101bi4200_n284183_sec_1,0,0
g2101bi4200_n284183_sec_2,0,0
g2101bi4200_n284183_sec_3,0,0
g2101bi4200_n284183_sec_4,0,0
g2101bj2000_n284211_sec_1,0,0
g2101bk9800_n284234_sec_1,0,0
g2101bk9800_n284234_sec_2,0,0
g2101bl8500_n284244_sec_1,0,0
g2101bl8500_n284244_sec_2,0,0
g2101bl8500_n284244_sec_3,0,0
g2101bm0000_n284274_sec_1,0,0
g2101bm0000_n284274_sec_2,0,0
g2101bm0000_n284274_sec_3,0,0
g2101bm2600_n284287_sec_1,0,0
g2101bm2600_n284287_sec_2,0,0
g2101bm2600_n284287_sec_3,0,0
g2101bm6500_n284282_sec_1,0,0
g2101bm6500_n284282_sec_2,0,0
g2101bm6500_n284282_sec_3,0,0
g2101bm6600_n284296_sec_1,0,0
g2101bm6600_n284296_sec_2,0,0
g2101bn4800_n284308_sec_1,0,0
g2101bn4800_n284308_sec_2,0,0
g2101ca2900_n283939_sec_1,0,0
g2101cb3400_n283931_sec_1,0,0
g2101cb3400_n283931_sec_2,0,0
g2101cb3400_n283931_sec_3,0,0
g2101cb3400_n283931_sec_4,0,0
g2101cb3400_n283931_sec_5,0,0
g2101cb7700_n283923_sec_1,0,0
g2101cb7700_n283923_sec_2,0,0
g2101cb7700_n283923_sec_3,0,0
g2101cb7700_n283923_sec_4,0,0
g2101cb7700_n283923_sec_5,0,0
g2101cb7700_n283923_sec_6,0,0
g2101cb7700_n283923_sec_7,0,0
g2101cb7700_n283923_sec_8,0,0
g2101cc0600_n283951_sec_1,0,0
g2101cc0600_n283951_sec_2,0,0
g2101cc0600_n283951_sec_3,0,0
g2101cc0600_n283951_sec_4,0,0
g2101cc0600_n283951_sec_5,0,0
g2101cc0600_n283951_sec_6,0,0
g2101cc3700_n283974_sec_1,0,0
g2101cc3700_n283974_sec_2,0,0
g2101cc3700_n283974_sec_3,0,0
g2101cc5900_n283981_sec_1,0,0
g2101cc5900_n283981_sec_2,0,0
g2101cd3700_n284034_sec_1,0,0
g2101cd3700_n284034_sec_2,0,0
g2101cd3700_n284034_sec_3,0,0
g2101cd3700_n284034_sec_4,0,0
g2101cd3700_n284034_sec_5,0,0
g2101cf1100_n284085_sec_1,0,0
g2101cf1100_n284085_sec_2,0,0
g2101cf1100_n284085_sec_3,0,0
g2101cf1100_n284085_sec_4,0,0
g2101cg5400_n284126_sec_1,0,0
g2101cg5400_n284126_sec_2,0,0
g2101ch1300_n284147_sec_1,0,0
g2101ch1300_n284147_sec_2,0,0
g2101ci0100_n284212_sec_1,0,0
g2101ci0100_n284212_sec_2,0,0
g2101ci1000_n284174_sec_1,0,0
g2101ci1000_n284174_sec_2,0,0
g2101ci1000_n284174_sec_3,0,0
g2101ci7200_n284177_sec_1,0,0
g2101ci7200_n284177_sec_2,0,0
g2101cj2700_n284206_sec_1,0,0
g2101cj2700_n284206_sec_2,0,0
g2101cj4100_n284211_sec_1,0,0
g2101cj7200_n284194_sec_1,0,0
g2101cj7200_n284194_sec_2,0,0
g2101cl1300_n284239_sec_1,0,0
g2101cl5700_n284257_sec_1,0,0
g2101cl5700_n284257_sec_2,0,0
g2101cm7500_n284275_sec_1,0,0
g2101cm7500_n284275_sec_2,0,0
g2101cn2400_n284293_sec_1,0,0
g2101cn2400_n284293_sec_2,0,0
g2101cn3100_n284299_sec_1,0,0
g2101cn3100_n284299_sec_2,0,0
g2101co1900_n284311_sec_1,0,0
g2101co1900_n284311_sec_2,0,0
g2101da7200_n292541_sec_1,0,0
g2101db2500_n283939_sec_1,0,0
g2101db2500_n283939_sec_2,0,0
g2101db2500_n283939_sec_3,0,0
g2101db2500_n283939_sec_4,0,0
g2101db9200_n283929_sec_1,0,0
g2101db9200_n283929_sec_2,0,0
g2101db9200_n283929_sec_3,0,0
g2101dc0100_n283946_sec_1,0,0
g2101dc0100_n283946_sec_2,0,0
g2101dc0100_n283946_sec_3,0,0
g2101dc0100_n283946_sec_4,0,0
g2101dc0100_n283946_sec_5,0,0
g2101dc0100_n283946_sec_6,0,0
g2101dc0100_n283946_sec_7,0,0
g2101dc0100_n283946_sec_8,0,0
g2101dc0100_n283946_sec_9,0,0
g2101dc3900_n283999_sec_1,0,0
g2101dc3900_n283999_sec_2,0,0
g2101dc3900_n283999_sec_3,0,0
g2101dc3900_n283999_sec_4,0,0
g2101dc3900_n283999_sec_5,0,0
g2101dc3900_n283999_sec_6,0,0
g2101dd1900_n284035_sec_1,0,0
g2101dd1900_n284035_sec_2,0,0
g2101dd1900_n284035_sec_3,0,0
g2101dd6700_n284032_sec_1,0,0
g2101dd6700_n284032_sec_2,0,0
g2101dd6900_n284041_sec_1,0,0
g2101dd6900_n284041_sec_2,0,0
g2101dd6900_n284041_sec_3,0,0
g2101dd6900_n284041_sec_4,0,0
g2101dd6900_n284041_sec_5,0,0
g2101de3600_n284078_sec_1,0,0
g2101de3600_n284078_sec_2,0,0
g2101de3600_n284078_sec_3,0,0
g2101de3600_n284078_sec_4,0,0
g2101df4700_n284102_sec_1,0,0
g2101df4700_n284102_sec_2,0,0
g2101df4700_n284102_sec_3,0,0
g2101dg1700_n284117_sec_1,0,0
g2101dg1700_n284117_sec_2,0,0
g2101dg9100_n292718_sec_1,0,0
g2101dg9100_n292718_sec_2,0,0
g2101dg9100_n292718_sec_3,0,0
g2101dh1100_n284130_sec_1,0,0
g2101dh1100_n284130_sec_2,0,0
g2101dh1100_n284130_sec_3,0,0
g2101di0000_n284130_sec_1,0,0
g2101di0000_n284130_sec_2,0,0
g2101dl3400_n284236_sec_1,0,0
g2101dl3400_n284236_sec_2,0,0
g2101dl3400_n284236_sec_3,0,0
g2101dm2100_n284273_sec_1,0,0
g2101dm2100_n284273_sec_2,0,0
g2101dm2100_n284273_sec_3,0,0
g2101do1900_n284309_sec_1,0,0
g2101do1900_n284309_sec_2,0,0
g2101do1900_n284309_sec_3,0,0
g2101do1900_n284309_sec_4,0,0
g2101do4400_n284309_sec_1,0,0
g2101do4400_n284309_sec_2,0,0
g2101do4400_n284309_sec_3,0,0
g2101ea3600_n292539_sec_1,0,0
g2101ea3600_n292539_sec_2,0,0
g2101eb5200_n292564_sec_1,0,0
g2101eb5200_n292564_sec_2,0,0
g2101eb5200_n292564_sec_3,0,0
g2101eb5200_n292564_sec_4,0,0
g2101ec1500_n292602_sec_1,0,0
g2101ec1500_n292602_sec_2,0,0
g2101ec1500_n292602_sec_3,0,0
g2101ec1500_n292602_sec_4,0,0
g2101ec2600_n292649_sec_1,0,0
g2101ec2600_n292649_sec_2,0,0
g2101ec2600_n292649_sec_3,0,0
g2101ec4900_n292649_sec_1,0,0
g2101ec4900_n292649_sec_2,0,0
g2101ec4900_n292649_sec_3,0,0
g2101ec8400_n292647_sec_1,0,0
g2101ec8400_n292647_sec_2,0,0
g2101ec8400_n292647_sec_3,0,0
g2101ec8400_n292647_sec_4,0,0
g2101ed9500_n292665_sec_1,0,0
g2101ed9500_n292665_sec_2,0,0
g2101ed9500_n292665_sec_3,0,0
g2101ed9500_n292665_sec_4,0,0
g2101ed9700_n292597_sec_1,0,0
g2101ed9700_n292597_sec_2,0,0
g2101ed9700_n292597_sec_3,0,0
g2101ed9700_n292597_sec_4,0,0
g2101ed9700_n292597_sec_5,0,0
g2101ed9700_n292597_sec_6,0,0
g2101ed9700_n292597_sec_7,0,0
g2101ee3400_n284041_sec_1,0,0
g2101ee3400_n284041_sec_2,0,0
g2101ee3400_n284041_sec_3,0,0
g2101ee3400_n284041_sec_4,0,0
g2101eg5500_n292730_sec_1,0,0
g2101eg5500_n292730_sec_2,0,0
g2101eg5500_n292730_sec_3,0,0
g2101eg5500_n292730_sec_4,0,0
g2101eg7000_n292703_sec_1,0,0
g2101eg7000_n292703_sec_2,0,0
g2101eg7000_n292703_sec_3,0,0
g2101eh3000_n292742_sec_1,0,0
g2101eh3000_n292742_sec_2,0,0
g2101eh8800_n292737_sec_1,0,0
g2101eh8800_n292737_sec_2,0,0
g2101ek5100_n292797_sec_1,0,0
g2101ek5100_n292797_sec_2,0,0
g2101ek5700_n292808_sec_1,0,0
g2101el2800_n284246_sec_1,0,0
g2101el2800_n284246_sec_2,0,0
g2101el2800_n284246_sec_3,0,0
g2101el2800_n284246_sec_4,0,0
g2101el2800_n284246_sec_5,0,0
g2101el5600_n292818_sec_1,0,0
g2101em0500_n292824_sec_1,0,0
g2101em2300_n284270_sec_1,0,0
g2101em2300_n284270_sec_2,0,0
g2101em2300_n284270_sec_3,0,0
g2101em5500_n292834_sec_1,0,0
g2101em5500_n292834_sec_2,0,0
g2101em6600_n292838_sec_1,0,0
g2101em6600_n292838_sec_2,0,0
g2101en1400_n284291_sec_1,0,0
g2101en1400_n284291_sec_2,0,0
g2101en3000_n292846_sec_1,0,0
g2101en3000_n292846_sec_2,0,0
g2101en3000_n292846_sec_3,0,0
g2101en3000_n292846_sec_4,0,0
g2101en6500_n292860_sec_1,0,0
g2101en6500_n292860_sec_2,0,0
g2101eo2200_n292846_sec_1,0,0
g2101eo8900_n292863_sec_1,0,0
g2101eo8900_n292863_sec_2,0,0
g2101fb7500_n292570_sec_1,0,0
g2101fb7500_n292570_sec_2,0,0
g2101fc3500_n292616_sec_1,0,0
g2101fc8400_n292612_sec_1,0,0
g2101fc8400_n292612_sec_2,0,0
g2101fc8400_n292612_sec_3,0,0
g2101fc8400_n292612_sec_4,0,0
g2101fc8400_n292612_sec_5,0,0
g2101fc8400_n292612_sec_6,0,0
g2101fc8400_n292612_sec_7,0,0
g2101fc8400_n292612_sec_8,0,0
g2101fc8400_n292612_sec_9,0,0
g2101fc8400_n292612_sec_10,0,0
g2101fc8400_n292612_sec_11,0,0
g2101fc8400_n292612_sec_12,0,0
g2101fc8400_n292612_sec_13,0,0
g2101fc8400_n292612_sec_14,0,0
g2101fc8400_n292612_sec_15,0,0
g2101fc8400_n292612_sec_16,0,0
g2101fc8400_n292612_sec_17,0,0
g2101fc8400_n292612_sec_18,0,0
g2101fc8400_n292612_sec_19,0,0
g2101fc8400_n292612_sec_20,0,0
g2101fc8400_n292612_sec_21,0,0
g2101fc9500_n292618_sec_1,0,0
g2101fc9500_n292618_sec_2,0,0
g2101fc9500_n292618_sec_3,0,0
g2101fc9500_n292618_sec_4,0,0
g2101fc9500_n292618_sec_5,0,0
g2101fc9500_n292618_sec_6,0,0
g2101fc9500_n292618_sec_7,0,0
g2101fc9500_n292618_sec_8,0,0
g2101fc9500_n292618_sec_9,0,0
g2101fc9500_n292618_sec_10,0,0
g2101fc9500_n292618_sec_11,0,0
g2101fc9500_n292618_sec_12,0,0
g2101fc9500_n292618_sec_13,0,0
g2101fc9500_n292618_sec_14,0,0
g2101fc9500_n292618_sec_15,0,0
g2101fc9500_n292618_sec_16,0,0
g2101fc9500_n292618_sec_17,0,0
g2101fc9500_n292618_sec_18,0,0
g2101fc9500_n292618_sec_19,0,0
g2101fc9500_n292618_sec_20,0,0
g2101fc9500_n292618_sec_21,0,0
g2101fd9100_n292643_sec_1,0,0
g2101fd9100_n292643_sec_2,0,0
g2101fd9100_n292643_sec_3,0,0
g2101fd9100_n292643_sec_4,0,0
g2101fd9100_n292643_sec_5,0,0
g2101fd9100_n292643_sec_6,0,0
g2101fd9100_n292643_sec_7,0,0
g2101fd9100_n292643_sec_8,0,0
g2101fd9100_n292643_sec_9,0,0
g2101fd9100_n292643_sec_10,0,0
g2101fd9100_n292643_sec_11,0,0
g2101fd9100_n292643_sec_12,0,0
g2101fd9100_n292643_sec_13,0,0
g2101fd9100_n292643_sec_14,0,0
g2101fd9100_n292643_sec_15,0,0
g2101fd9100_n292643_sec_16,0,0
g2101fd9100_n292643_sec_17,0,0
g2101fd9100_n292643_sec_18,0,0
g2101fd9100_n292643_sec_19,0,0
g2101fd9100_n292643_sec_20,0,0
g2101fd9100_n292643_sec_21,0,0
g2101fe1400_n292665_sec_1,0,0
g2101fe1400_n292665_sec_2,0,0
g2101fe1400_n292665_sec_3,0,0
g2101fe1400_n292665_sec_4,0,0
g2101fe1400_n292665_sec_5,0,0
g2101fe1400_n292665_sec_6,0,0
g2101fe1400_n292665_sec_7,0,0
g2101fe9500_n292666_sec_1,0,0
g2101ff6700_n292703_sec_1,0,0
g2101ff6700_n292703_sec_2,0,0
g2101fg5400_n292715_sec_1,0,0
g2101fg5400_n292715_sec_2,0,0
g2101fh1100_n292737_sec_1,0,0
g2101fh1100_n292737_sec_2,0,0
g2101fh6200_n292725_sec_1,0,0
g2101fh6200_n292725_sec_2,0,0
g2101fj5700_n292783_sec_1,0,0
g2101fj5700_n292783_sec_2,0,0
g2101fj5700_n292783_sec_3,0,0
g2101fj5700_n292783_sec_4,0,0
g2101fj5700_n292783_sec_5,0,0
g2101fj5700_n292783_sec_6,0,0
g2101fj6800_n284227_sec_1,0,0
g2101fj6800_n284227_sec_2,0,0
g2101fk7100_n292792_sec_1,0,0
g2101fk7100_n292792_sec_2,0,0
g2101fk7100_n292792_sec_3,0,0
g2101fk7100_n292792_sec_4,0,0
g2101fk7100_n292792_sec_5,0,0
g2101fk7600_n292809_sec_1,0,0
g2101fk7600_n292809_sec_2,0,0
g2101fk7600_n292809_sec_3,0,0
g2101fl7200_n292813_sec_1,0,0
g2101fl7200_n292813_sec_2,0,0
g2101fl7200_n292813_sec_3,0,0
g2101fl7900_n292821_sec_1,0,0
g2101fl7900_n292821_sec_2,0,0
g2101fl7900_n292821_sec_3,0,0
g2101fm7500_n292827_sec_1,0,0
g2101fm7500_n292827_sec_2,0,0
g2101fm7500_n292827_sec_3,0,0
g2101fo2000_n292860_sec_1,0,0
g2101fo2000_n292860_sec_2,0,0
g2101fo2000_n292860_sec_3,0,0
g2101fo4700_n292875_sec_1,0,0
g2101fo4700_n292875_sec_2,0,0
g2101fo4700_n292875_sec_3,0,0
g2101fo4700_n292875_sec_4,0,0
g2101ga2000_n292532_sec_1,0,0
g2101ga2000_n292532_sec_2,0,0
g2101ga5600_n292545_sec_1,0,0
g2101ga6800_n292554_sec_1,0,0
g2101ga6800_n292554_sec_2,0,0
g2101ga6800_n292554_sec_3,0,0
g2101ga6800_n292554_sec_4,0,0
g2101ga6800_n292554_sec_5,0,0
g2101ga6800_n292554_sec_6,0,0
g2101ga6800_n292554_sec_7,0,0
g2101ga6800_n292554_sec_8,0,0
g2101gb2100_n292559_sec_1,0,0
g2101gb6700_n292603_sec_1,0,0
g2101gb6700_n292603_sec_2,0,0
g2101gb6700_n292603_sec_3,0,0
g2101gb6700_n292603_sec_4,0,0
g2101gb6700_n292603_sec_5,0,0
g2101gb6700_n292603_sec_6,0,0
g2101gb6700_n292603_sec_7,0,0
g2101gc3200_n292623_sec_1,0,0
g2101gc3200_n292623_sec_2,0,0
g2101gc3200_n292623_sec_3,0,0
g2101gc3200_n292623_sec_4,0,0
g2101gc3200_n292623_sec_5,0,0
g2101gc3200_n292623_sec_6,0,0
g2101gc3200_n292623_sec_7,0,0
g2101gc3200_n292623_sec_8,0,0
g2101gc3200_n292623_sec_9,0,0
g2101gc3200_n292623_sec_10,0,0
g2101gc3200_n292623_sec_11,0,0
g2101gc3200_n292623_sec_12,0,0
g2101gc3200_n292623_sec_13,0,0
g2101gc3200_n292623_sec_14,0,0
g2101gc3200_n292623_sec_15,0,0
g2101gc3200_n292623_sec_16,0,0
